	Vendor	Trip Distance (in Miles)	Trip Cost	Trip Time (in Minutes)
35600	Taxi	12.69	$22.22 	21.89
35601	Taxi	17.52	$22.53 	30.21
35602	Taxi	27.64	$19.90 	47.66
35603	Taxi	21.19	$13.78 	36.54
35604	Taxi	11.16	$11.66 	19.24
35605	Taxi	2.69	$14.51 	4.64
35606	Taxi	13.75	$21.73 	23.71
35607	Taxi	15.62	$33.82 	26.93
35608	Taxi	29.64	$24.01 	51.11
35609	Taxi	17.0	$27.88 	29.31
35610	Taxi	11.41	$23.02 	19.68
35611	Taxi	12.97	$15.63 	22.36
35612	Taxi	20.75	$22.29 	35.78
35613	Taxi	14.93	$34.59 	25.75
35614	Taxi	21.21	$10.73 	36.57
35615	Taxi	17.12	$19.38 	29.53
35616	Taxi	9.19	$13.89 	15.85
35617	Taxi	20.23	$27.79 	34.88
35618	Taxi	2.02	$26.67 	3.49
35619	Taxi	15.01	$32.43 	25.88
35620	Taxi	23.28	$18.59 	40.15
35621	Taxi	15.88	$19.14 	27.38
35622	Taxi	20.47	$37.95 	35.3
35623	Taxi	14.65	$21.18 	25.26
35624	Taxi	23.63	$23.77 	40.75
35625	Taxi	18.76	$17.72 	32.35
35626	Taxi	21.18	$13.14 	36.51
35627	Taxi	10.5	$27.97 	18.1
35628	Taxi	16.79	$29.65 	28.96
35629	Taxi	20.43	$13.95 	35.24
35630	Taxi	6.45	$22.72 	11.13
35631	Taxi	14.61	$37.65 	25.2
35632	Taxi	27.1	$29.80 	46.73
35633	Taxi	17.06	$32.85 	29.42
35634	Taxi	15.93	$20.83 	27.47
35635	Taxi	23.73	$31.98 	40.92
35636	Taxi	19.26	$31.87 	33.21
35637	Taxi	16.19	$18.41 	27.92
35638	Taxi	22.89	$23.86 	39.46
35639	Taxi	16.86	$14.94 	29.07
35640	Taxi	16.59	$14.37 	28.61
35641	Taxi	26.46	$20.56 	45.63
35642	Taxi	18.51	$34.38 	31.91
35643	Taxi	20.58	$25.28 	35.49
35644	Taxi	14.77	$17.77 	25.48
35645	Taxi	26.73	$16.29 	46.08
35646	Taxi	19.82	$26.63 	34.18
35647	Taxi	30.01	$18.42 	51.74
35648	Taxi	22.35	$13.95 	38.55
35649	Taxi	24.16	$20.05 	41.65
35650	Taxi	14.25	$20.62 	24.57
35651	Taxi	25.96	$28.86 	44.76
35652	Taxi	25.42	$21.83 	43.82
35653	Taxi	18.74	$23.88 	32.31
35654	Taxi	17.0	$6.48 	29.32
35655	Taxi	27.74	$24.37 	47.83
35656	Taxi	13.57	$16.45 	23.4
35657	Taxi	18.1	$25.28 	31.21
35658	Taxi	29.12	$20.51 	50.2
35659	Taxi	13.65	$25.93 	23.55
35660	Taxi	8.27	$33.59 	14.27
35661	Taxi	15.04	$29.81 	25.94
35662	Taxi	18.9	$29.77 	32.59
35663	Taxi	24.44	$35.67 	42.14
35664	Taxi	20.91	$16.52 	36.05
35665	Taxi	17.48	$30.20 	30.14
35666	Taxi	8.07	$23.13 	13.92
35667	Taxi	6.75	$18.47 	11.64
35668	Taxi	23.19	$20.79 	39.99
35669	Taxi	18.05	$25.88 	31.13
35670	Taxi	17.31	$31.85 	29.85
35671	Taxi	11.85	$40.80 	20.43
35672	Taxi	17.77	$26.86 	30.64
35673	Taxi	13.63	$29.90 	23.5
35674	Taxi	18.69	$13.11 	32.22
35675	Taxi	22.53	$15.25 	38.85
35676	Taxi	27.82	$17.50 	47.97
35677	Taxi	25.09	$26.19 	43.27
35678	Taxi	18.94	$21.46 	32.66
35679	Taxi	14.74	$27.06 	25.41
35680	Taxi	15.33	$24.24 	26.43
35681	Taxi	18.46	$25.06 	31.83
35682	Taxi	12.65	$18.00 	21.82
35683	Taxi	14.69	$1.32 	25.34
35684	Taxi	20.28	$20.89 	34.97
35685	Taxi	19.22	$26.85 	33.14
35686	Taxi	25.01	$16.40 	43.12
35687	Taxi	21.25	$32.59 	36.64
35688	Taxi	27.79	$21.99 	47.91
35689	Taxi	15.42	$26.56 	26.59
35690	Taxi	12.83	$12.10 	22.13
35691	Taxi	7.86	$23.56 	13.55
35692	Taxi	22.81	$28.13 	39.34
35693	Taxi	24.46	$26.79 	42.17
35694	Taxi	20.48	$28.49 	35.31
35695	Taxi	10.21	$26.99 	17.6
35696	Taxi	22.77	$17.02 	39.27
35697	Taxi	22.3	$20.62 	38.46
35698	Taxi	22.17	$27.60 	38.23
35699	Taxi	18.22	$15.96 	31.42
35700	Taxi	13.16	$18.55 	22.7
35701	Taxi	7.34	$23.93 	12.66
35702	Taxi	17.72	$27.17 	30.55
35703	Taxi	12.24	$33.45 	21.11
35704	Taxi	20.6	$25.52 	35.52
35705	Taxi	12.75	$27.35 	21.98
35706	Taxi	14.08	$14.57 	24.28
35707	Taxi	22.41	$26.51 	38.64
35708	Taxi	12.47	$13.49 	21.5
35709	Taxi	23.69	$19.43 	40.85
35710	Taxi	13.04	$8.67 	22.49
35711	Taxi	21.17	$23.79 	36.51
35712	Taxi	17.86	$20.52 	30.79
35713	Taxi	10.4	$25.34 	17.93
35714	Taxi	12.37	$22.90 	21.33
35715	Taxi	7.92	$15.75 	13.66
35716	Taxi	15.58	$16.58 	26.86
35717	Taxi	18.09	$25.08 	31.19
35718	Taxi	18.06	$26.13 	31.15
35719	Taxi	13.94	$25.79 	24.03
35720	Taxi	23.56	$12.35 	40.63
35721	Taxi	14.48	$19.15 	24.97
35722	Taxi	14.43	$21.67 	24.88
35723	Taxi	18.26	$21.19 	31.49
35724	Taxi	18.37	$24.35 	31.68
35725	Taxi	14.45	$18.80 	24.91
35726	Taxi	15.35	$28.98 	26.47
35727	Taxi	14.19	$22.67 	24.47
35728	Taxi	8.66	$21.07 	14.93
35729	Taxi	12.75	$23.48 	21.98
35730	Taxi	19.6	$20.27 	33.8
35731	Taxi	19.77	$15.03 	34.08
35732	Taxi	21.36	$26.19 	36.83
35733	Taxi	15.31	$20.84 	26.4
35734	Taxi	17.67	$9.60 	30.47
35735	Taxi	11.76	$15.46 	20.27
35736	Taxi	24.08	$34.91 	41.53
35737	Taxi	17.08	$16.66 	29.45
35738	Taxi	26.25	$20.51 	45.26
35739	Taxi	20.6	$16.67 	35.52
35740	Taxi	18.24	$14.69 	31.46
35741	Taxi	15.29	$18.70 	26.36
35742	Taxi	13.25	$19.87 	22.85
35743	Taxi	22.55	$30.34 	38.88
35744	Taxi	17.06	$33.74 	29.42
35745	Taxi	16.61	$27.92 	28.63
35746	Taxi	22.25	$17.85 	38.37
35747	Taxi	17.88	$20.62 	30.83
35748	Taxi	21.47	$28.03 	37.02
35749	Taxi	14.55	$11.53 	25.09
35750	Taxi	10.84	$32.95 	18.69
35751	Taxi	21.05	$24.46 	36.29
35752	Taxi	21.82	$33.24 	37.63
35753	Taxi	14.13	$19.55 	24.37
35754	Taxi	19.19	$19.22 	33.09
35755	Taxi	11.4	$33.42 	19.66
35756	Taxi	16.96	$21.15 	29.25
35757	Taxi	9.45	$15.52 	16.3
35758	Taxi	19.35	$29.46 	33.36
35759	Taxi	17.2	$23.85 	29.67
35760	Taxi	24.5	$20.45 	42.24
35761	Taxi	16.77	$25.91 	28.92
35762	Taxi	18.05	$16.81 	31.13
35763	Taxi	18.78	$19.96 	32.39
35764	Taxi	17.56	$20.46 	30.27
35765	Taxi	25.87	$31.74 	44.61
35766	Taxi	23.15	$26.92 	39.93
35767	Taxi	22.18	$24.45 	38.25
35768	Taxi	20.45	$19.96 	35.27
35769	Taxi	19.65	$20.64 	33.89
35770	Taxi	8.83	$25.34 	15.23
35771	Taxi	26.52	$24.21 	45.73
35772	Taxi	9.42	$23.85 	16.25
35773	Taxi	12.07	$23.76 	20.81
35774	Taxi	23.35	$19.49 	40.26
35775	Taxi	17.06	$13.65 	29.42
35776	Taxi	15.96	$16.58 	27.51
35777	Taxi	18.93	$22.01 	32.65
35778	Taxi	16.62	$20.92 	28.66
35779	Taxi	28.85	$22.06 	49.75
35780	Taxi	7.79	$33.25 	13.43
35781	Taxi	21.64	$23.10 	37.31
35782	Taxi	22.57	$32.83 	38.92
35783	Taxi	19.26	$22.94 	33.22
35784	Taxi	11.06	$24.49 	19.08
35785	Taxi	7.53	$28.92 	12.99
35786	Taxi	13.04	$22.86 	22.49
35787	Taxi	22.6	$24.81 	38.97
35788	Taxi	17.5	$17.65 	30.17
35789	Taxi	21.82	$27.38 	37.62
35790	Taxi	12.18	$24.48 	21.01
35791	Taxi	10.25	$23.04 	17.67
35792	Taxi	17.41	$26.45 	30.02
35793	Taxi	13.58	$25.44 	23.41
35794	Taxi	14.01	$17.83 	24.15
35795	Taxi	3.11	$23.97 	5.37
35796	Taxi	11.79	$14.96 	20.33
35797	Taxi	13.88	$15.64 	23.94
35798	Taxi	20.93	$16.05 	36.09
35799	Taxi	15.87	$6.01 	27.36
35800	Taxi	14.25	$33.04 	24.58
35801	Taxi	9.68	$28.20 	16.69
35802	Taxi	13.49	$19.90 	23.26
35803	Taxi	11.76	$21.30 	20.28
35804	Taxi	24.45	$21.02 	42.16
35805	Taxi	15.54	$24.73 	26.79
35806	Taxi	5.37	$23.31 	9.27
35807	Taxi	23.87	$29.30 	41.16
35808	Taxi	16.99	$37.42 	29.3
35809	Taxi	4.22	$21.07 	7.28
35810	Taxi	9.51	$39.88 	16.4
35811	Taxi	20.31	$16.63 	35.02
35812	Taxi	5.29	$14.67 	9.12
35813	Taxi	14.12	$17.59 	24.34
35814	Taxi	24.07	$20.67 	41.5
35815	Taxi	23.0	$17.00 	39.65
35816	Taxi	20.54	$17.09 	35.42
35817	Taxi	12.33	$32.51 	21.25
35818	Taxi	19.01	$16.77 	32.77
35819	Taxi	14.19	$38.00 	24.47
35820	Taxi	18.8	$27.93 	32.42
35821	Taxi	14.74	$25.19 	25.42
35822	Taxi	23.3	$28.34 	40.18
35823	Taxi	15.96	$34.62 	27.53
35824	Taxi	17.96	$20.23 	30.98
35825	Taxi	14.05	$13.92 	24.23
35826	Taxi	15.43	$23.24 	26.6
35827	Taxi	13.07	$16.72 	22.54
35828	Taxi	16.46	$13.09 	28.38
35829	Taxi	8.95	$13.55 	15.44
35830	Taxi	19.67	$23.58 	33.92
35831	Taxi	17.9	$25.71 	30.86
35832	Taxi	16.55	$29.41 	28.53
35833	Taxi	13.89	$25.33 	23.94
35834	Taxi	20.79	$23.98 	35.85
35835	Taxi	11.48	$19.92 	19.8
35836	Taxi	27.71	$23.86 	47.79
35837	Taxi	14.02	$18.43 	24.17
35838	Taxi	26.79	$17.93 	46.19
35839	Taxi	15.93	$19.46 	27.47
35840	Taxi	6.2	$29.37 	10.69
35841	Taxi	18.27	$27.44 	31.51
35842	Taxi	9.11	$16.75 	15.72
35843	Taxi	16.92	$30.59 	29.18
35844	Taxi	19.85	$23.96 	34.23
35845	Taxi	17.16	$30.79 	29.58
35846	Taxi	10.41	$33.08 	17.95
35847	Taxi	15.28	$19.73 	26.35
35848	Taxi	25.24	$32.54 	43.52
35849	Taxi	20.66	$16.92 	35.63
35850	Taxi	13.44	$29.84 	23.17
35851	Taxi	14.23	$10.59 	24.53
35852	Taxi	12.59	$28.92 	21.7
35853	Taxi	19.65	$25.84 	33.88
35854	Taxi	6.51	$24.01 	11.23
35855	Taxi	10.46	$13.30 	18.03
35856	Taxi	12.06	$21.48 	20.8
35857	Taxi	13.05	$21.89 	22.5
35858	Taxi	11.58	$16.25 	19.98
35859	Taxi	9.76	$20.77 	16.83
35860	Taxi	19.4	$31.53 	33.45
35861	Taxi	15.5	$13.76 	26.72
35862	Taxi	7.67	$16.77 	13.23
35863	Taxi	22.8	$27.01 	39.31
35864	Taxi	19.73	$10.76 	34.03
35865	Taxi	23.03	$36.87 	39.72
35866	Taxi	12.06	$15.87 	20.79
35867	Taxi	15.81	$24.18 	27.26
35868	Taxi	23.43	$20.85 	40.4
35869	Taxi	23.26	$32.67 	40.11
35870	Taxi	20.08	$10.54 	34.63
35871	Taxi	18.59	$18.16 	32.06
35872	Taxi	20.59	$15.35 	35.51
35873	Taxi	21.68	$25.19 	37.38
35874	Taxi	17.21	$16.82 	29.68
35875	Taxi	18.21	$18.54 	31.41
35876	Taxi	16.45	$14.87 	28.37
35877	Taxi	8.9	$23.36 	15.34
35878	Taxi	12.08	$14.20 	20.83
35879	Taxi	14.76	$28.40 	25.45
35880	Taxi	10.09	$32.51 	17.4
35881	Taxi	7.48	$13.02 	12.89
35882	Taxi	21.55	$26.00 	37.16
35883	Taxi	19.11	$27.76 	32.96
35884	Taxi	12.82	$29.62 	22.12
35885	Taxi	12.42	$27.51 	21.41
35886	Taxi	17.0	$29.60 	29.31
35887	Taxi	23.55	$14.43 	40.61
35888	Taxi	24.57	$22.51 	42.36
35889	Taxi	27.96	$40.53 	48.21
35890	Taxi	21.94	$22.93 	37.83
35891	Taxi	25.67	$21.45 	44.26
35892	Taxi	17.73	$32.68 	30.57
35893	Taxi	23.11	$14.63 	39.84
35894	Taxi	25.01	$29.30 	43.12
35895	Taxi	22.07	$25.53 	38.06
35896	Taxi	15.8	$11.03 	27.24
35897	Taxi	24.24	$20.01 	41.8
35898	Taxi	16.95	$30.56 	29.23
35899	Taxi	12.69	$18.74 	21.88
35900	Taxi	13.39	$29.93 	23.09
35901	Taxi	21.27	$19.24 	36.68
35902	Taxi	9.13	$33.95 	15.74
35903	Taxi	20.88	$14.92 	36.01
35904	Taxi	9.37	$15.26 	16.15
35905	Taxi	14.18	$15.26 	24.44
35906	Taxi	11.48	$17.09 	19.8
35907	Taxi	20.26	$31.92 	34.94
35908	Taxi	12.66	$27.85 	21.84
35909	Taxi	16.25	$27.17 	28.02
35910	Taxi	19.25	$18.78 	33.2
35911	Taxi	29.77	$9.81 	51.33
35912	Taxi	13.84	$22.08 	23.86
35913	Taxi	12.22	$16.07 	21.07
35914	Taxi	20.98	$35.47 	36.18
35915	Taxi	22.31	$27.64 	38.47
35916	Taxi	17.74	$15.12 	30.6
35917	Taxi	18.72	$11.00 	32.29
35918	Taxi	23.08	$25.08 	39.8
35919	Taxi	21.57	$16.60 	37.19
35920	Taxi	15.13	$32.81 	26.08
35921	Taxi	9.28	$22.85 	16.0
35922	Taxi	22.72	$31.01 	39.18
35923	Taxi	13.13	$24.76 	22.65
35924	Taxi	4.38	$18.03 	7.56
35925	Taxi	12.88	$21.70 	22.2
35926	Taxi	33.07	$27.38 	57.02
35927	Taxi	12.17	$18.17 	20.98
35928	Taxi	22.03	$22.29 	37.99
35929	Taxi	19.94	$25.18 	34.39
35930	Taxi	19.53	$21.75 	33.67
35931	Taxi	22.17	$27.76 	38.23
35932	Taxi	22.62	$31.13 	39.0
35933	Taxi	16.95	$27.01 	29.23
35934	Taxi	15.5	$21.89 	26.73
35935	Taxi	17.85	$19.41 	30.78
35936	Taxi	19.7	$22.54 	33.97
35937	Taxi	21.96	$17.15 	37.86
35938	Taxi	13.29	$33.08 	22.91
35939	Taxi	16.23	$25.43 	27.98
35940	Taxi	32.89	$12.90 	56.71
35941	Taxi	10.83	$28.15 	18.68
35942	Taxi	13.5	$18.13 	23.28
35943	Taxi	17.63	$24.80 	30.41
35944	Taxi	20.27	$26.32 	34.96
35945	Taxi	14.46	$11.24 	24.94
35946	Taxi	8.92	$27.59 	15.38
35947	Taxi	20.52	$12.05 	35.38
35948	Taxi	20.67	$17.00 	35.65
35949	Taxi	8.47	$13.21 	14.61
35950	Taxi	22.26	$26.12 	38.39
35951	Taxi	19.93	$28.98 	34.36
35952	Taxi	18.51	$35.89 	31.91
35953	Taxi	15.08	$25.41 	26.01
35954	Taxi	18.38	$14.65 	31.69
35955	Taxi	16.25	$10.05 	28.02
35956	Taxi	18.79	$31.19 	32.41
35957	Taxi	7.98	$15.20 	13.77
35958	Taxi	2.89	$20.79 	4.99
35959	Taxi	5.61	$18.28 	9.67
35960	Taxi	12.92	$23.60 	22.28
35961	Taxi	21.77	$18.33 	37.54
35962	Taxi	24.14	$8.22 	41.62
35963	Taxi	12.93	$11.22 	22.3
35964	Taxi	19.06	$24.77 	32.86
35965	Taxi	20.52	$20.80 	35.39
35966	Taxi	15.3	$35.41 	26.38
35967	Taxi	9.74	$14.32 	16.8
35968	Taxi	14.96	$27.52 	25.8
35969	Taxi	15.07	$32.84 	25.98
35970	Taxi	17.84	$17.45 	30.76
35971	Taxi	11.64	$21.70 	20.07
35972	Taxi	10.72	$20.45 	18.48
35973	Taxi	19.48	$23.53 	33.59
35974	Taxi	17.17	$22.01 	29.6
35975	Taxi	14.13	$19.16 	24.36
35976	Taxi	24.36	$29.59 	42.01
35977	Taxi	29.65	$28.91 	51.13
35978	Taxi	16.84	$25.51 	29.03
35979	Taxi	22.49	$29.12 	38.77
35980	Taxi	13.58	$21.45 	23.41
35981	Taxi	16.7	$21.69 	28.8
35982	Taxi	14.32	$21.80 	24.7
35983	Taxi	24.61	$28.70 	42.43
35984	Taxi	9.41	$27.35 	16.23
35985	Taxi	24.16	$20.00 	41.67
35986	Taxi	23.22	$25.72 	40.03
35987	Taxi	22.48	$17.12 	38.77
35988	Taxi	19.8	$36.58 	34.14
35989	Taxi	16.12	$22.68 	27.8
35990	Taxi	19.7	$21.25 	33.97
35991	Taxi	10.27	$4.12 	17.71
35992	Taxi	16.89	$22.49 	29.12
35993	Taxi	22.34	$24.79 	38.52
35994	Taxi	11.69	$20.55 	20.16
35995	Taxi	22.85	$14.39 	39.4
35996	Taxi	9.14	$16.08 	15.77
35997	Taxi	22.02	$26.36 	37.98
35998	Taxi	25.11	$21.85 	43.29
35999	Taxi	17.82	$31.23 	30.73
36000	Taxi	14.51	$33.10 	25.03
36001	Taxi	17.62	$27.02 	30.39
36002	Taxi	25.19	$19.20 	43.43
36003	Taxi	6.19	$23.91 	10.68
36004	Taxi	23.65	$20.58 	40.79
36005	Taxi	17.48	$21.31 	30.13
36006	Taxi	8.15	$15.52 	14.05
36007	Taxi	11.2	$7.27 	19.32
36008	Taxi	13.65	$22.26 	23.55
36009	Taxi	26.28	$25.79 	45.32
36010	Taxi	9.87	$11.07 	17.01
36011	Taxi	11.66	$31.02 	20.12
36012	Taxi	21.25	$36.17 	36.64
36013	Taxi	18.59	$29.40 	32.05
36014	Taxi	20.32	$15.62 	35.04
36015	Taxi	17.37	$23.00 	29.96
36016	Taxi	15.11	$19.61 	26.06
36017	Taxi	17.35	$14.55 	29.92
36018	Taxi	19.32	$23.29 	33.31
36019	Taxi	17.3	$9.90 	29.82
36020	Taxi	15.37	$18.88 	26.5
36021	Taxi	14.3	$25.19 	24.65
36022	Taxi	17.68	$29.07 	30.48
36023	Taxi	9.62	$15.10 	16.59
36024	Taxi	8.16	$28.02 	14.06
36025	Taxi	18.89	$19.11 	32.58
36026	Taxi	24.81	$20.98 	42.78
36027	Taxi	5.1	$15.82 	8.79
36028	Taxi	19.69	$35.52 	33.95
36029	Taxi	24.37	$19.83 	42.02
36030	Taxi	11.71	$9.19 	20.2
36031	Taxi	5.8	$17.09 	10.01
36032	Taxi	26.65	$31.30 	45.95
36033	Taxi	10.76	$32.54 	18.55
36034	Taxi	20.18	$25.43 	34.8
36035	Taxi	22.84	$34.42 	39.37
36036	Taxi	10.67	$26.83 	18.41
36037	Taxi	13.19	$23.72 	22.75
36038	Taxi	23.78	$32.96 	41.0
36039	Taxi	10.9	$23.01 	18.79
36040	Taxi	12.6	$19.06 	21.73
36041	Taxi	16.05	$23.15 	27.68
36042	Taxi	14.96	$20.26 	25.79
36043	Taxi	13.92	$22.53 	24.0
36044	Taxi	19.18	$18.08 	33.07
36045	Taxi	37.66	$2.85 	64.94
36046	Taxi	15.12	$21.33 	26.07
36047	Taxi	17.23	$18.16 	29.71
36048	Taxi	21.99	$22.37 	37.92
36049	Taxi	11.87	$31.17 	20.47
36050	Taxi	14.82	$27.29 	25.56
36051	Taxi	0.05	$25.68 	0.09
36052	Taxi	10.66	$42.49 	18.38
36053	Taxi	17.27	$31.66 	29.77
36054	Taxi	14.74	$27.40 	25.42
36055	Taxi	14.1	$22.94 	24.31
36056	Taxi	21.78	$22.05 	37.55
36057	Taxi	23.95	$17.39 	41.3
36058	Taxi	12.83	$13.53 	22.12
36059	Taxi	18.23	$13.98 	31.44
36060	Taxi	12.38	$6.09 	21.35
36061	Taxi	24.35	$21.90 	41.98
36062	Taxi	16.35	$34.67 	28.19
36063	Taxi	11.23	$27.13 	19.37
36064	Taxi	16.98	$30.87 	29.27
36065	Taxi	16.11	$30.50 	27.79
36066	Taxi	17.44	$23.61 	30.06
36067	Taxi	17.76	$28.16 	30.62
36068	Taxi	10.38	$21.68 	17.9
36069	Taxi	14.99	$17.91 	25.85
36070	Taxi	16.92	$35.28 	29.18
36071	Taxi	22.97	$21.03 	39.61
36072	Taxi	16.91	$36.60 	29.16
36073	Taxi	16.97	$19.42 	29.27
36074	Taxi	6.79	$29.63 	11.71
36075	Taxi	12.79	$23.66 	22.06
36076	Taxi	20.84	$13.20 	35.93
36077	Taxi	16.98	$26.17 	29.29
36078	Taxi	12.48	$20.28 	21.53
36079	Taxi	8.54	$14.81 	14.73
36080	Taxi	17.85	$18.23 	30.78
36081	Taxi	19.61	$21.97 	33.81
36082	Taxi	18.37	$28.16 	31.68
36083	Taxi	10.04	$34.77 	17.31
36084	Taxi	12.52	$29.54 	21.59
36085	Taxi	27.86	$24.88 	48.03
36086	Taxi	15.59	$18.97 	26.88
36087	Taxi	12.84	$27.63 	22.15
36088	Taxi	16.73	$29.51 	28.84
36089	Taxi	16.31	$22.71 	28.12
36090	Taxi	16.78	$22.31 	28.93
36091	Taxi	25.34	$7.05 	43.7
36092	Taxi	14.3	$26.35 	24.66
36093	Taxi	19.93	$21.65 	34.37
36094	Taxi	22.04	$16.20 	38.0
36095	Taxi	9.41	$29.71 	16.23
36096	Taxi	20.13	$37.61 	34.7
36097	Taxi	15.02	$25.48 	25.89
36098	Taxi	13.18	$27.63 	22.74
36099	Taxi	23.68	$21.35 	40.83
36100	Taxi	24.91	$25.45 	42.96
36101	Taxi	15.71	$22.08 	27.09
36102	Taxi	10.98	$13.11 	18.93
36103	Taxi	17.15	$20.59 	29.57
36104	Taxi	15.34	$46.73 	26.45
36105	Taxi	23.24	$28.58 	40.07
36106	Taxi	10.61	$33.87 	18.29
36107	Taxi	11.03	$27.48 	19.02
36108	Taxi	19.0	$23.29 	32.76
36109	Taxi	12.56	$12.91 	21.67
36110	Taxi	13.25	$20.81 	22.85
36111	Taxi	11.19	$26.55 	19.3
36112	Taxi	20.37	$36.08 	35.13
36113	Taxi	12.41	$26.11 	21.41
36114	Taxi	14.28	$15.96 	24.63
36115	Taxi	28.63	$23.47 	49.37
36116	Taxi	6.38	$17.91 	11.01
36117	Taxi	23.27	$19.59 	40.13
36118	Taxi	11.69	$23.80 	20.16
36119	Taxi	20.01	$27.70 	34.5
36120	Taxi	21.37	$19.76 	36.84
36121	Taxi	13.41	$28.80 	23.12
36122	Taxi	12.47	$10.20 	21.51
36123	Taxi	17.36	$35.48 	29.93
36124	Taxi	17.18	$26.97 	29.62
36125	Taxi	10.57	$18.16 	18.22
36126	Taxi	6.8	$45.06 	11.73
36127	Taxi	20.61	$30.55 	35.54
36128	Taxi	12.83	$20.74 	22.13
36129	Taxi	23.24	$26.25 	40.07
36130	Taxi	4.49	$7.10 	7.74
36131	Taxi	20.91	$30.64 	36.05
36132	Taxi	19.88	$14.36 	34.28
36133	Taxi	23.62	$17.96 	40.72
36134	Taxi	25.19	$31.55 	43.43
36135	Taxi	18.98	$24.77 	32.72
36136	Taxi	14.58	$24.76 	25.15
36137	Taxi	18.63	$26.44 	32.13
36138	Taxi	18.75	$32.31 	32.33
36139	Taxi	23.3	$18.93 	40.17
36140	Taxi	8.82	$23.35 	15.2
36141	Taxi	17.7	$31.62 	30.51
36142	Taxi	15.71	$10.08 	27.09
36143	Taxi	12.71	$19.94 	21.92
36144	Taxi	20.9	$22.48 	36.03
36145	Taxi	14.57	$22.08 	25.12
36146	Taxi	17.52	$20.84 	30.22
36147	Taxi	13.94	$17.28 	24.03
36148	Taxi	25.16	$12.56 	43.39
36149	Taxi	25.06	$33.13 	43.22
36150	Taxi	15.06	$28.93 	25.96
36151	Taxi	14.41	$40.32 	24.85
36152	Taxi	7.2	$22.36 	12.42
36153	Taxi	12.45	$15.45 	21.47
36154	Taxi	9.38	$30.35 	16.18
36155	Taxi	16.71	$19.51 	28.82
36156	Taxi	23.13	$19.54 	39.88
36157	Taxi	14.1	$21.45 	24.32
36158	Taxi	22.7	$13.37 	39.14
36159	Taxi	19.35	$13.54 	33.36
36160	Taxi	13.15	$24.01 	22.67
36161	Taxi	13.77	$17.29 	23.75
36162	Taxi	9.99	$26.63 	17.23
36163	Taxi	6.79	$39.06 	11.7
36164	Taxi	22.58	$22.82 	38.93
36165	Taxi	9.44	$22.59 	16.28
36166	Taxi	16.39	$23.00 	28.27
36167	Taxi	14.45	$29.80 	24.92
36168	Taxi	13.42	$26.40 	23.15
36169	Taxi	10.12	$19.84 	17.45
36170	Taxi	16.0	$20.67 	27.58
36171	Taxi	14.68	$32.24 	25.32
36172	Taxi	18.22	$29.50 	31.43
36173	Taxi	11.47	$25.70 	19.78
36174	Taxi	19.09	$22.36 	32.92
36175	Taxi	17.68	$27.91 	30.49
36176	Taxi	25.6	$13.31 	44.15
36177	Taxi	17.7	$24.37 	30.52
36178	Taxi	10.0	$34.69 	17.24
36179	Taxi	20.51	$18.90 	35.37
36180	Taxi	23.13	$23.35 	39.88
36181	Taxi	14.87	$9.33 	25.65
36182	Taxi	6.14	$11.64 	10.59
36183	Taxi	21.38	$13.95 	36.86
36184	Taxi	14.1	$22.32 	24.32
36185	Taxi	24.83	$26.74 	42.82
36186	Taxi	26.65	$20.77 	45.95
36187	Taxi	21.62	$22.35 	37.28
36188	Taxi	20.45	$23.78 	35.27
36189	Taxi	13.4	$26.53 	23.12
36190	Taxi	16.06	$21.06 	27.69
36191	Taxi	16.57	$24.53 	28.58
36192	Taxi	20.01	$21.89 	34.5
36193	Taxi	11.15	$25.48 	19.23
36194	Taxi	17.39	$9.42 	29.98
36195	Taxi	24.23	$23.29 	41.78
36196	Taxi	30.84	$27.21 	53.18
36197	Taxi	18.42	$23.46 	31.76
36198	Taxi	13.37	$20.25 	23.05
36199	Taxi	22.03	$35.22 	37.98
36200	Taxi	20.24	$16.46 	34.9
36201	Taxi	21.44	$24.45 	36.97
36202	Taxi	6.5	$13.50 	11.2
36203	Taxi	26.29	$22.05 	45.34
36204	Taxi	22.63	$14.63 	39.02
36205	Taxi	3.02	$26.08 	5.2
36206	Taxi	12.12	$28.77 	20.9
36207	Taxi	15.18	$22.06 	26.17
36208	Taxi	7.58	$30.73 	13.06
36209	Taxi	11.76	$16.89 	20.28
36210	Taxi	28.16	$26.42 	48.56
36211	Taxi	19.9	$22.88 	34.31
36212	Taxi	17.37	$15.56 	29.96
36213	Taxi	19.04	$6.28 	32.84
36214	Taxi	18.16	$20.62 	31.31
36215	Taxi	17.95	$24.66 	30.95
36216	Taxi	27.9	$18.39 	48.11
36217	Taxi	7.15	$27.22 	12.34
36218	Taxi	8.86	$12.20 	15.28
36219	Taxi	23.19	$19.36 	39.98
36220	Taxi	24.58	$21.61 	42.38
36221	Taxi	26.98	$22.62 	46.53
36222	Taxi	11.42	$21.13 	19.7
36223	Taxi	19.28	$28.33 	33.24
36224	Taxi	9.87	$22.58 	17.02
36225	Taxi	13.05	$23.30 	22.51
36226	Taxi	18.27	$13.69 	31.51
36227	Taxi	22.12	$18.23 	38.14
36228	Taxi	8.68	$15.77 	14.96
36229	Taxi	10.19	$30.35 	17.57
36230	Taxi	6.78	$14.88 	11.7
36231	Taxi	8.71	$22.65 	15.02
36232	Taxi	20.93	$28.52 	36.09
36233	Taxi	13.62	$33.81 	23.49
