	Vendor	Trip Distance (in Miles)	Trip Cost	Trip Time (in Minutes)
37084	Lyft	1.05	$36.62 	1.82
37085	Lyft	4.88	$46.98 	8.41
37086	Lyft	7.04	$34.28 	12.14
37087	Lyft	7.61	$47.82 	13.12
37088	Lyft	7.62	$43.83 	13.13
37089	Lyft	7.95	$34.04 	13.71
37090	Lyft	7.56	$57.38 	13.05
37091	Lyft	10.72	$39.47 	18.49
37092	Lyft	7.45	$47.64 	12.85
37093	Lyft	6.36	$32.47 	10.97
37094	Lyft	10.68	$37.37 	18.41
37095	Lyft	4.73	$29.65 	8.16
37096	Lyft	12.36	$30.51 	21.32
37097	Lyft	6.47	$41.12 	11.16
37098	Lyft	6.72	$39.96 	11.58
37099	Lyft	7.3	$47.46 	12.6
37100	Lyft	3.39	$39.64 	5.86
37101	Lyft	3.72	$39.77 	6.41
37102	Lyft	2.09	$32.27 	3.61
37103	Lyft	9.51	$45.47 	16.4
37104	Lyft	7.84	$40.47 	13.52
37105	Lyft	5.95	$34.73 	10.26
37106	Lyft	2.17	$46.07 	3.74
37107	Lyft	12.95	$50.89 	22.33
37108	Lyft	9.41	$49.92 	16.23
37109	Lyft	4.58	$43.50 	7.9
37110	Lyft	2.33	$44.62 	4.01
37111	Lyft	6.14	$37.02 	10.58
37112	Lyft	11.65	$51.78 	20.09
37113	Lyft	3.16	$32.78 	5.45
37114	Lyft	11.83	$26.16 	20.41
37115	Lyft	5.51	$53.50 	9.5
37116	Lyft	6.62	$38.17 	11.42
37117	Lyft	8.71	$38.09 	15.02
37118	Lyft	11.4	$37.78 	19.67
37119	Lyft	7.87	$48.14 	13.57
37120	Lyft	6.71	$49.46 	11.58
37121	Lyft	11.11	$39.31 	19.17
37122	Lyft	7.03	$35.81 	12.13
37123	Lyft	8.94	$24.01 	15.42
37124	Lyft	8.24	$29.52 	14.21
37125	Lyft	6.19	$53.11 	10.68
37126	Lyft	10.86	$44.11 	18.73
37127	Lyft	7.47	$38.74 	12.89
37128	Lyft	12.7	$34.56 	21.9
37129	Lyft	10.72	$48.89 	18.48
37130	Lyft	5.38	$43.92 	9.28
37131	Lyft	11.69	$37.13 	20.16
37132	Lyft	6.76	$44.54 	11.65
37133	Lyft	9.66	$32.58 	16.67
37134	Lyft	7.26	$48.42 	12.52
37135	Lyft	1.22	$26.75 	2.1
37136	Lyft	5.17	$42.52 	8.93
37137	Lyft	10.48	$54.32 	18.07
37138	Lyft	2.49	$42.16 	4.3
37139	Lyft	3.88	$40.85 	6.7
37140	Lyft	6.47	$60.40 	11.16
37141	Lyft	5.59	$34.13 	9.65
37142	Lyft	12.97	$47.64 	22.36
37143	Lyft	6.95	$30.57 	11.99
37144	Lyft	9.46	$32.45 	16.32
37145	Lyft	9.16	$30.01 	15.8
37146	Lyft	9.84	$38.05 	16.98
37147	Lyft	12.28	$37.62 	21.17
37148	Lyft	9.96	$48.66 	17.18
37149	Lyft	7.84	$54.72 	13.52
37150	Lyft	2.74	$27.05 	4.74
37151	Lyft	4.36	$44.11 	7.52
37152	Lyft	4.21	$41.20 	7.26
37153	Lyft	5.21	$46.28 	8.98
37154	Lyft	10.34	$42.65 	17.84
37155	Lyft	9.1	$24.82 	15.7
37156	Lyft	4.5	$37.98 	7.77
37157	Lyft	9.77	$49.50 	16.84
37158	Lyft	2.27	$30.37 	3.91
37159	Lyft	4.21	$48.36 	7.26
37160	Lyft	3.13	$40.14 	5.41
37161	Lyft	4.59	$21.28 	7.91
37162	Lyft	6.47	$38.15 	11.16
37163	Lyft	12.59	$42.12 	21.71
37164	Lyft	9.58	$41.21 	16.52
37165	Lyft	6.79	$38.31 	11.71
37166	Lyft	1.46	$28.40 	2.52
37167	Lyft	4.05	$33.00 	6.99
37168	Lyft	3.67	$40.68 	6.34
37169	Lyft	8.41	$40.91 	14.5
37170	Lyft	6.49	$49.60 	11.19
37171	Lyft	6.38	$28.84 	11.01
37172	Lyft	5.87	$51.91 	10.13
37173	Lyft	5.92	$25.50 	10.2
37174	Lyft	1.72	$39.10 	2.98
37175	Lyft	4.09	$38.38 	7.05
37176	Lyft	7.06	$28.42 	12.17
37177	Lyft	9.23	$38.56 	15.91
37178	Lyft	7.44	$35.86 	12.84
37179	Lyft	3.66	$40.72 	6.31
37180	Lyft	7.99	$50.53 	13.78
37181	Lyft	6.01	$28.73 	10.36
37182	Lyft	4.88	$23.80 	8.41
37183	Lyft	7.93	$66.50 	13.67
37184	Lyft	0.48	$40.73 	0.84
37185	Lyft	8.08	$40.09 	13.94
37186	Lyft	5.01	$59.01 	8.65
37187	Lyft	5.29	$36.21 	9.13
37188	Lyft	9.42	$48.30 	16.24
37189	Lyft	9.6	$31.65 	16.56
37190	Lyft	3.27	$45.23 	5.64
37191	Lyft	8.03	$47.78 	13.85
37192	Lyft	10.3	$36.51 	17.76
37193	Lyft	9.71	$48.00 	16.75
37194	Lyft	7.99	$39.10 	13.78
37195	Lyft	6.79	$41.10 	11.72
37196	Lyft	8.84	$47.30 	15.25
37197	Lyft	5.7	$12.68 	9.83
37198	Lyft	10.34	$43.24 	17.83
37199	Lyft	9.39	$45.68 	16.19
37200	Lyft	14.53	$32.03 	25.05
37201	Lyft	4.56	$44.69 	7.87
37202	Lyft	8.34	$39.91 	14.38
37203	Lyft	7.92	$41.60 	13.66
37204	Lyft	4.47	$29.76 	7.72
37205	Lyft	4.82	$45.39 	8.32
37206	Lyft	12.37	$40.04 	21.33
37207	Lyft	5.55	$57.38 	9.57
37208	Lyft	6.33	$24.69 	10.92
37209	Lyft	10.95	$48.35 	18.88
37210	Lyft	7.59	$44.51 	13.09
37211	Lyft	1.25	$40.87 	2.16
37212	Lyft	11.93	$23.31 	20.57
37213	Lyft	6.0	$49.99 	10.35
37214	Lyft	6.68	$42.39 	11.52
37215	Lyft	0.44	$27.72 	0.77
37216	Lyft	7.3	$56.67 	12.59
37217	Lyft	10.02	$47.83 	17.28
37218	Lyft	3.73	$41.56 	6.44
37219	Lyft	7.63	$43.06 	13.17
37220	Lyft	11.07	$20.68 	19.1
37221	Lyft	8.1	$28.49 	13.98
37222	Lyft	7.97	$47.26 	13.74
37223	Lyft	9.0	$41.68 	15.53
37224	Lyft	11.23	$57.20 	19.36
37225	Lyft	4.65	$45.81 	8.03
37226	Lyft	5.82	$35.81 	10.04
37227	Lyft	10.92	$40.78 	18.83
37228	Lyft	10.1	$43.41 	17.42
37229	Lyft	9.88	$38.92 	17.04
37230	Lyft	3.14	$40.65 	5.42
37231	Lyft	5.53	$43.01 	9.54
37232	Lyft	4.39	$34.39 	7.58
37233	Lyft	2.49	$27.95 	4.31
37234	Lyft	7.15	$29.25 	12.33
37235	Lyft	7.82	$75.63 	13.48
37236	Lyft	2.22	$31.47 	3.83
37237	Lyft	7.75	$44.30 	13.36
37238	Lyft	8.15	$39.13 	14.06
37239	Lyft	8.93	$40.46 	15.39
37240	Lyft	9.97	$39.78 	17.19
37241	Lyft	8.6	$41.72 	14.84
37242	Lyft	7.43	$35.67 	12.82
37243	Lyft	6.63	$60.39 	11.43
37244	Lyft	8.22	$50.74 	14.17
37245	Lyft	5.31	$51.46 	9.16
37246	Lyft	4.31	$39.22 	7.43
37247	Lyft	6.21	$38.70 	10.72
37248	Lyft	10.02	$24.96 	17.28
37249	Lyft	4.54	$43.24 	7.82
37250	Lyft	1.14	$51.59 	1.98
37251	Lyft	5.97	$55.78 	10.3
37252	Lyft	11.5	$30.73 	19.82
37253	Lyft	11.02	$39.71 	19.0
37254	Lyft	7.2	$24.52 	12.42
37255	Lyft	6.39	$25.93 	11.03
37256	Lyft	1.76	$31.08 	3.04
37257	Lyft	12.72	$27.31 	21.93
37258	Lyft	7.96	$46.33 	13.73
37259	Lyft	12.34	$36.52 	21.29
37260	Lyft	6.19	$37.27 	10.68
37261	Lyft	3.93	$44.94 	6.78
37262	Lyft	12.55	$43.04 	21.63
37263	Lyft	7.32	$57.95 	12.62
37264	Lyft	5.69	$50.31 	9.82
37265	Lyft	7.72	$41.67 	13.31
37266	Lyft	4.75	$43.16 	8.19
37267	Lyft	5.66	$40.41 	9.77
37268	Lyft	3.99	$48.41 	6.89
37269	Lyft	5.65	$34.23 	9.75
37270	Lyft	13.31	$36.52 	22.95
37271	Lyft	6.36	$37.10 	10.98
37272	Lyft	8.28	$31.86 	14.29
37273	Lyft	8.07	$44.35 	13.91
37274	Lyft	7.16	$28.36 	12.34
37275	Lyft	10.13	$52.53 	17.47
37276	Lyft	0.35	$55.75 	0.6
37277	Lyft	1.41	$38.32 	2.43
37278	Lyft	5.62	$41.19 	9.7
37279	Lyft	4.84	$54.59 	8.35
37280	Lyft	8.69	$41.13 	14.99
37281	Lyft	6.96	$24.33 	12.01
37282	Lyft	7.09	$52.27 	12.23
37283	Lyft	5.03	$30.99 	8.68
37284	Lyft	6.45	$41.39 	11.12
37285	Lyft	8.68	$39.96 	14.97
37286	Lyft	3.24	$38.32 	5.58
37287	Lyft	3.21	$15.81 	5.54
37288	Lyft	5.5	$19.20 	9.49
37289	Lyft	10.27	$26.40 	17.71
37290	Lyft	10.07	$31.00 	17.36
37291	Lyft	2.88	$42.93 	4.97
37292	Lyft	8.0	$42.68 	13.8
37293	Lyft	1.48	$46.53 	2.56
37294	Lyft	4.33	$37.05 	7.47
37295	Lyft	4.27	$52.01 	7.37
37296	Lyft	4.56	$34.28 	7.87
37297	Lyft	4.57	$32.81 	7.88
37298	Lyft	4.22	$47.31 	7.28
37299	Lyft	9.19	$54.10 	15.85
37300	Lyft	7.66	$36.08 	13.2
37301	Lyft	8.14	$36.23 	14.04
37302	Lyft	5.72	$39.52 	9.87
37303	Lyft	8.03	$28.15 	13.86
37304	Lyft	5.57	$52.52 	9.61
37305	Lyft	2.41	$32.63 	4.16
37306	Lyft	8.46	$31.11 	14.58
37307	Lyft	6.3	$43.30 	10.86
37308	Lyft	2.5	$46.85 	4.31
37309	Lyft	4.74	$21.20 	8.18
37310	Lyft	9.01	$41.99 	15.53
37311	Lyft	8.29	$44.90 	14.29
37312	Lyft	9.76	$18.62 	16.83
37313	Lyft	4.69	$47.95 	8.09
37314	Lyft	6.24	$40.84 	10.76
37315	Lyft	3.97	$34.45 	6.85
37316	Lyft	6.17	$18.94 	10.64
37317	Lyft	1.47	$54.31 	2.55
37318	Lyft	13.41	$46.46 	23.13
37319	Lyft	10.17	$40.54 	17.54
37320	Lyft	10.41	$48.60 	17.96
37321	Lyft	5.41	$56.48 	9.34
37322	Lyft	8.73	$31.79 	15.05
37323	Lyft	9.89	$46.32 	17.05
37324	Lyft	5.22	$39.16 	9.01
37325	Lyft	1.43	$46.51 	2.48
37326	Lyft	4.13	$45.89 	7.13
37327	Lyft	4.74	$36.01 	8.17
37328	Lyft	8.57	$36.07 	14.78
37329	Lyft	1.31	$54.74 	2.26
37330	Lyft	8.14	$64.96 	14.04
37331	Lyft	4.99	$21.18 	8.61
37332	Lyft	2.74	$37.78 	4.73
37333	Lyft	6.27	$50.13 	10.81
37334	Lyft	9.43	$47.30 	16.26
37335	Lyft	1.85	$27.60 	3.2
37336	Lyft	7.6	$48.98 	13.11
37337	Lyft	5.35	$26.65 	9.23
37338	Lyft	10.77	$32.90 	18.58
37339	Lyft	6.49	$63.54 	11.2
37340	Lyft	10.08	$31.09 	17.38
37341	Lyft	4.25	$25.64 	7.33
37342	Lyft	6.45	$60.34 	11.12
37343	Lyft	5.49	$37.62 	9.46
37344	Lyft	2.48	$31.53 	4.29
37345	Lyft	7.73	$49.61 	13.34
37346	Lyft	8.51	$30.09 	14.68
37347	Lyft	8.15	$40.74 	14.05
37348	Lyft	7.57	$56.52 	13.06
37349	Lyft	5.21	$34.72 	8.98
37350	Lyft	6.87	$28.48 	11.85
37351	Lyft	9.91	$33.73 	17.08
37352	Lyft	5.85	$34.76 	10.09
37353	Lyft	9.05	$29.69 	15.6
37354	Lyft	9.59	$42.47 	16.54
37355	Lyft	7.34	$33.27 	12.66
37356	Lyft	0.23	$10.75 	0.39
37357	Lyft	5.01	$22.41 	8.64
37358	Lyft	4.52	$22.10 	7.8
37359	Lyft	10.13	$44.24 	17.47
37360	Lyft	7.6	$44.73 	13.1
37361	Lyft	6.37	$27.08 	10.98
37362	Lyft	9.75	$49.64 	16.82
37363	Lyft	7.63	$38.85 	13.16
37364	Lyft	11.05	$41.30 	19.05
37365	Lyft	5.41	$41.51 	9.33
37366	Lyft	3.87	$49.00 	6.68
37367	Lyft	7.06	$19.11 	12.17
37368	Lyft	2.68	$41.40 	4.62
37369	Lyft	5.86	$30.69 	10.1
37370	Lyft	7.17	$24.54 	12.36
37371	Lyft	8.96	$49.02 	15.46
37372	Lyft	4.85	$33.59 	8.36
37373	Lyft	3.76	$19.39 	6.48
37374	Lyft	9.46	$35.33 	16.31
37375	Lyft	5.34	$51.61 	9.21
37376	Lyft	6.33	$43.28 	10.92
37377	Lyft	7.57	$29.68 	13.06
37378	Lyft	4.23	$33.66 	7.3
37379	Lyft	4.68	$32.72 	8.07
37380	Lyft	9.54	$50.44 	16.46
37381	Lyft	10.42	$42.46 	17.98
37382	Lyft	10.17	$39.53 	17.54
37383	Lyft	9.95	$32.66 	17.15
37384	Lyft	8.25	$36.19 	14.23
37385	Lyft	7.67	$51.11 	13.23
37386	Lyft	5.3	$31.99 	9.14
37387	Lyft	12.67	$39.46 	21.85
37388	Lyft	8.34	$46.13 	14.38
37389	Lyft	10.87	$38.79 	18.74
37390	Lyft	13.06	$54.68 	22.53
37391	Lyft	7.28	$28.64 	12.56
37392	Lyft	7.4	$37.97 	12.76
37393	Lyft	4.55	$34.04 	7.84
37394	Lyft	8.11	$40.57 	13.99
37395	Lyft	7.19	$39.50 	12.4
37396	Lyft	8.66	$60.93 	14.94
37397	Lyft	5.53	$30.66 	9.54
37398	Lyft	14.26	$46.26 	24.6
37399	Lyft	5.61	$14.49 	9.67
37400	Lyft	9.35	$31.24 	16.13
37401	Lyft	6.52	$38.56 	11.25
37402	Lyft	11.87	$32.91 	20.47
37403	Lyft	3.79	$30.35 	6.54
37404	Lyft	3.7	$38.14 	6.38
37405	Lyft	5.64	$50.77 	9.72
37406	Lyft	5.67	$52.46 	9.79
37407	Lyft	8.97	$46.30 	15.46
37408	Lyft	6.27	$22.83 	10.81
37409	Lyft	4.48	$38.97 	7.73
37410	Lyft	6.87	$40.63 	11.85
37411	Lyft	11.72	$32.61 	20.22
37412	Lyft	4.71	$26.23 	8.12
37413	Lyft	10.6	$5.65 	18.28
37414	Lyft	7.54	$33.37 	13.0
37415	Lyft	7.1	$27.90 	12.24
37416	Lyft	6.82	$36.36 	11.76
37417	Lyft	9.16	$44.19 	15.79
37418	Lyft	0.88	$54.11 	1.53
37419	Lyft	9.68	$27.27 	16.69
37420	Lyft	3.0	$37.77 	5.18
37421	Lyft	5.45	$51.94 	9.41
37422	Lyft	6.36	$34.71 	10.97
37423	Lyft	2.94	$25.39 	5.08
37424	Lyft	7.77	$34.77 	13.4
37425	Lyft	8.38	$23.99 	14.46
37426	Lyft	6.5	$46.95 	11.21
37427	Lyft	0.65	$46.65 	1.13
37428	Lyft	2.0	$37.41 	3.45
37429	Lyft	9.53	$48.93 	16.43
37430	Lyft	7.97	$21.29 	13.74
37431	Lyft	3.78	$29.25 	6.52
37432	Lyft	7.24	$34.57 	12.49
37433	Lyft	10.75	$45.10 	18.54
37434	Lyft	10.04	$39.57 	17.31
37435	Lyft	4.92	$40.87 	8.49
37436	Lyft	5.77	$48.90 	9.95
37437	Lyft	3.36	$36.36 	5.79
37438	Lyft	5.75	$43.50 	9.92
37439	Lyft	9.05	$44.79 	15.61
37440	Lyft	7.69	$48.05 	13.26
37441	Lyft	7.9	$49.54 	13.62
37442	Lyft	5.03	$47.40 	8.67
37443	Lyft	3.61	$51.32 	6.23
37444	Lyft	4.99	$40.23 	8.61
37445	Lyft	3.8	$61.40 	6.55
37446	Lyft	9.79	$44.73 	16.88
37447	Lyft	5.82	$49.41 	10.03
37448	Lyft	4.47	$29.78 	7.72
37449	Lyft	8.3	$29.99 	14.31
37450	Lyft	6.34	$60.19 	10.94
37451	Lyft	5.74	$35.64 	9.89
37452	Lyft	3.73	$46.19 	6.44
37453	Lyft	4.3	$23.53 	7.42
37454	Lyft	11.42	$41.66 	19.7
37455	Lyft	5.8	$26.34 	10.01
37456	Lyft	7.66	$43.96 	13.2
37457	Lyft	4.19	$38.35 	7.22
37458	Lyft	7.27	$41.96 	12.54
37459	Lyft	7.07	$47.50 	12.2
37460	Lyft	6.85	$55.32 	11.81
37461	Lyft	9.83	$59.03 	16.96
37462	Lyft	6.0	$29.31 	10.35
37463	Lyft	3.18	$30.52 	5.48
37464	Lyft	4.63	$23.84 	7.99
37465	Lyft	9.42	$59.61 	16.24
37466	Lyft	1.74	$35.52 	3.0
37467	Lyft	7.67	$49.68 	13.22
37468	Lyft	7.25	$46.30 	12.51
37469	Lyft	2.8	$41.69 	4.84
37470	Lyft	4.25	$45.06 	7.33
37471	Lyft	11.92	$40.95 	20.55
37472	Lyft	4.8	$42.19 	8.27
37473	Lyft	7.24	$41.56 	12.49
37474	Lyft	8.41	$32.92 	14.51
37475	Lyft	5.69	$22.19 	9.82
37476	Lyft	6.62	$57.43 	11.42
37477	Lyft	6.93	$24.11 	11.96
37478	Lyft	7.67	$20.55 	13.23
37479	Lyft	6.24	$32.47 	10.76
37480	Lyft	9.09	$38.74 	15.68
37481	Lyft	8.75	$51.33 	15.1
37482	Lyft	0.54	$41.34 	0.94
37483	Lyft	6.9	$19.79 	11.9
37484	Lyft	5.71	$55.17 	9.86
37485	Lyft	1.82	$36.05 	3.14
37486	Lyft	6.97	$50.53 	12.02
37487	Lyft	1.3	$41.36 	2.25
37488	Lyft	8.19	$39.77 	14.12
37489	Lyft	4.82	$59.60 	8.32
37490	Lyft	6.5	$39.44 	11.22
37491	Lyft	5.82	$18.18 	10.04
37492	Lyft	5.22	$27.89 	9.01
37493	Lyft	12.74	$26.37 	21.97
37494	Lyft	7.39	$41.99 	12.75
37495	Lyft	8.69	$31.38 	14.99
37496	Lyft	5.73	$42.53 	9.88
37497	Lyft	8.35	$47.84 	14.4
37498	Lyft	10.07	$37.33 	17.37
37499	Lyft	2.7	$46.54 	4.66
37500	Lyft	7.4	$44.58 	12.76
37501	Lyft	4.31	$50.11 	7.43
37502	Lyft	6.18	$29.31 	10.65
37503	Lyft	8.04	$49.57 	13.87
37504	Lyft	4.24	$19.98 	7.32
37505	Lyft	7.82	$50.25 	13.48
37506	Lyft	7.56	$58.60 	13.04
37507	Lyft	11.32	$23.53 	19.52
37508	Lyft	6.22	$47.55 	10.73
37509	Lyft	5.31	$52.02 	9.16
37510	Lyft	3.03	$31.91 	5.22
37511	Lyft	7.45	$44.63 	12.85
37512	Lyft	7.47	$38.92 	12.88
37513	Lyft	5.91	$20.31 	10.19
37514	Lyft	8.41	$47.83 	14.5
37515	Lyft	8.83	$32.83 	15.22
37516	Lyft	3.33	$38.06 	5.74
37517	Lyft	3.96	$40.96 	6.84
37518	Lyft	5.88	$32.27 	10.15
37519	Lyft	10.05	$48.11 	17.33
37520	Lyft	7.78	$42.78 	13.41
37521	Lyft	9.24	$30.06 	15.94
37522	Lyft	5.65	$32.69 	9.74
37523	Lyft	10.36	$33.92 	17.87
37524	Lyft	9.86	$29.61 	17.0
37525	Lyft	5.02	$50.75 	8.65
37526	Lyft	5.26	$28.50 	9.08
37527	Lyft	2.86	$37.25 	4.94
37528	Lyft	10.94	$35.04 	18.86
37529	Lyft	11.01	$44.19 	18.99
37530	Lyft	1.85	$34.87 	3.19
37531	Lyft	10.79	$54.57 	18.61
37532	Lyft	8.67	$46.10 	14.94
37533	Lyft	4.31	$54.94 	7.43
37534	Lyft	10.18	$45.74 	17.56
37535	Lyft	6.45	$19.10 	11.13
37536	Lyft	4.36	$36.32 	7.51
37537	Lyft	7.13	$35.14 	12.3
37538	Lyft	9.86	$57.49 	17.0
37539	Lyft	7.02	$36.91 	12.11
37540	Lyft	10.46	$40.52 	18.03
37541	Lyft	7.28	$38.52 	12.56
37542	Lyft	2.93	$46.10 	5.05
37543	Lyft	8.87	$31.95 	15.3
37544	Lyft	11.75	$43.88 	20.26
37545	Lyft	1.93	$37.22 	3.34
37546	Lyft	2.74	$37.42 	4.72
37547	Lyft	9.58	$24.90 	16.52
37548	Lyft	6.34	$43.01 	10.94
37549	Lyft	7.66	$46.14 	13.22
37550	Lyft	12.05	$43.96 	20.77
37551	Lyft	6.68	$43.01 	11.53
37552	Lyft	2.9	$52.84 	5.01
37553	Lyft	9.83	$19.99 	16.95
37554	Lyft	1.48	$57.57 	2.56
37555	Lyft	4.85	$23.98 	8.36
37556	Lyft	4.9	$40.72 	8.45
37557	Lyft	1.5	$48.56 	2.59
37558	Lyft	8.99	$62.13 	15.5
37559	Lyft	6.76	$50.63 	11.65
37560	Lyft	10.82	$48.47 	18.66
37561	Lyft	10.54	$52.72 	18.17
37562	Lyft	6.79	$46.00 	11.7
37563	Lyft	8.43	$55.43 	14.53
37564	Lyft	6.74	$41.76 	11.62
37565	Lyft	9.61	$48.03 	16.57
37566	Lyft	6.7	$43.37 	11.56
37567	Lyft	9.62	$37.37 	16.58
37568	Lyft	11.37	$24.48 	19.61
37569	Lyft	5.94	$25.42 	10.25
37570	Lyft	4.85	$37.91 	8.36
37571	Lyft	10.99	$44.17 	18.95
37572	Lyft	2.14	$48.12 	3.69
37573	Lyft	6.56	$20.28 	11.32
37574	Lyft	4.89	$42.52 	8.44
37575	Lyft	1.19	$33.45 	2.06
37576	Lyft	11.96	$33.81 	20.62
37577	Lyft	6.63	$22.06 	11.44
37578	Lyft	8.6	$38.04 	14.83
37579	Lyft	8.32	$32.92 	14.34
37580	Lyft	2.82	$53.87 	4.86
37581	Lyft	9.85	$70.67 	16.99
37582	Lyft	9.3	$44.41 	16.04
37583	Lyft	3.62	$35.59 	6.25
37584	Lyft	8.78	$26.52 	15.13
37585	Lyft	10.42	$36.84 	17.97
37586	Lyft	4.94	$37.50 	8.52
37587	Lyft	3.69	$42.38 	6.36
37588	Lyft	6.0	$25.42 	10.35
37589	Lyft	3.75	$42.29 	6.47
37590	Lyft	9.51	$26.93 	16.41
37591	Lyft	5.85	$27.99 	10.08
37592	Lyft	0.69	$30.51 	1.2
37593	Lyft	6.63	$43.11 	11.44
37594	Lyft	9.27	$37.99 	15.98
37595	Lyft	5.92	$52.61 	10.2
37596	Lyft	6.89	$43.80 	11.88
37597	Lyft	10.33	$38.60 	17.82
37598	Lyft	5.69	$27.80 	9.81
37599	Lyft	7.33	$21.57 	12.64
37600	Lyft	5.35	$35.94 	9.23
37601	Lyft	5.5	$31.23 	9.49
37602	Lyft	1.34	$48.61 	2.32
37603	Lyft	11.37	$14.09 	19.6
37604	Lyft	5.11	$23.34 	8.82
37605	Lyft	4.32	$31.47 	7.44
37606	Lyft	6.71	$36.33 	11.58
37607	Lyft	8.93	$43.21 	15.41
37608	Lyft	4.65	$45.07 	8.03
37609	Lyft	11.78	$40.44 	20.31
37610	Lyft	4.66	$41.34 	8.04
37611	Lyft	10.64	$41.32 	18.36
37612	Lyft	4.78	$34.82 	8.25
37613	Lyft	4.93	$45.05 	8.5
37614	Lyft	5.7	$36.07 	9.83
37615	Lyft	12.77	$42.73 	22.02
37616	Lyft	8.8	$27.10 	15.18
37617	Lyft	10.74	$36.66 	18.52
37618	Lyft	7.18	$30.29 	12.38
37619	Lyft	10.53	$29.73 	18.16
37620	Lyft	6.68	$54.06 	11.52
37621	Lyft	4.85	$30.15 	8.36
37622	Lyft	3.16	$36.25 	5.45
37623	Lyft	8.4	$35.66 	14.48
37624	Lyft	9.54	$50.50 	16.45
37625	Lyft	11.8	$21.76 	20.35
37626	Lyft	10.21	$40.68 	17.61
37627	Lyft	3.79	$38.87 	6.54
37628	Lyft	10.07	$43.49 	17.36
37629	Lyft	11.36	$37.62 	19.58
37630	Lyft	9.6	$29.33 	16.56
37631	Lyft	7.67	$43.21 	13.22
37632	Lyft	4.98	$31.33 	8.6
37633	Lyft	4.23	$49.45 	7.3
37634	Lyft	8.4	$40.67 	14.48
37635	Lyft	6.64	$20.73 	11.45
37636	Lyft	3.98	$31.71 	6.86
37637	Lyft	11.07	$13.09 	19.09
37638	Lyft	13.01	$42.71 	22.44
37639	Lyft	3.77	$27.76 	6.51
37640	Lyft	5.21	$36.12 	8.98
37641	Lyft	10.5	$35.72 	18.1
37642	Lyft	10.11	$43.00 	17.44
37643	Lyft	4.71	$58.82 	8.13
37644	Lyft	10.43	$30.35 	17.99
37645	Lyft	8.31	$19.02 	14.33
37646	Lyft	5.3	$43.46 	9.14
37647	Lyft	6.19	$45.64 	10.68
37648	Lyft	7.9	$32.53 	13.63
37649	Lyft	1.42	$49.30 	2.46
37650	Lyft	6.25	$52.32 	10.78
37651	Lyft	9.04	$39.87 	15.58
37652	Lyft	9.58	$35.41 	16.52
37653	Lyft	8.44	$49.09 	14.56
37654	Lyft	10.76	$57.99 	18.55
37655	Lyft	6.86	$31.86 	11.83
37656	Lyft	8.52	$28.76 	14.69
37657	Lyft	3.13	$31.25 	5.4
37658	Lyft	8.54	$36.69 	14.72
37659	Lyft	5.76	$34.31 	9.94
37660	Lyft	4.53	$46.93 	7.81
37661	Lyft	5.34	$18.68 	9.21
37662	Lyft	9.46	$43.43 	16.31
37663	Lyft	6.99	$45.35 	12.06
37664	Lyft	6.91	$21.65 	11.92
37665	Lyft	4.64	$43.26 	8.0
37666	Lyft	5.37	$61.32 	9.27
37667	Lyft	7.46	$27.72 	12.86
37668	Lyft	2.16	$53.91 	3.73
37669	Lyft	8.26	$21.61 	14.24
37670	Lyft	8.03	$38.92 	13.84
37671	Lyft	4.53	$40.82 	7.82
37672	Lyft	7.55	$30.41 	13.01
37673	Lyft	3.03	$48.34 	5.23
37674	Lyft	8.3	$38.70 	14.31
37675	Lyft	12.24	$45.33 	21.1
37676	Lyft	4.43	$51.55 	7.64
37677	Lyft	6.16	$46.96 	10.63
37678	Lyft	11.5	$23.03 	19.83
37679	Lyft	5.74	$41.27 	9.89
37680	Lyft	3.77	$52.09 	6.51
37681	Lyft	10.62	$25.84 	18.31
37682	Lyft	5.84	$41.54 	10.07
37683	Lyft	7.41	$43.17 	12.78
37684	Lyft	5.6	$43.41 	9.66
37685	Lyft	9.66	$53.05 	16.66
37686	Lyft	2.69	$39.18 	4.64
37687	Lyft	3.6	$35.71 	6.21
37688	Lyft	10.09	$26.32 	17.4
37689	Lyft	7.42	$37.86 	12.8
37690	Lyft	8.16	$58.97 	14.07
37691	Lyft	9.29	$55.41 	16.03
37692	Lyft	10.17	$35.10 	17.54
37693	Lyft	5.36	$44.75 	9.24
37694	Lyft	7.75	$51.31 	13.37
37695	Lyft	2.24	$50.25 	3.87
37696	Lyft	1.75	$40.17 	3.02
37697	Lyft	5.36	$45.03 	9.25
37698	Lyft	4.75	$41.59 	8.2
37699	Lyft	1.1	$33.23 	1.9
37700	Lyft	6.52	$35.39 	11.25
37701	Lyft	6.4	$32.22 	11.03
37702	Lyft	10.14	$34.69 	17.48
37703	Lyft	6.38	$13.67 	11.0
37704	Lyft	8.65	$31.33 	14.92
37705	Lyft	3.34	$33.39 	5.77
37706	Lyft	7.64	$23.65 	13.17
37707	Lyft	8.93	$48.18 	15.4
37708	Lyft	4.68	$49.04 	8.07
37709	Lyft	1.11	$42.38 	1.92
37710	Lyft	8.71	$26.46 	15.01
37711	Lyft	6.46	$22.28 	11.15
37712	Lyft	8.4	$33.09 	14.48
37713	Lyft	6.11	$51.04 	10.54
37714	Lyft	6.55	$31.04 	11.3
37715	Lyft	10.41	$45.98 	17.96
37716	Lyft	0.23	$35.71 	0.39
37717	Lyft	4.78	$51.52 	8.24
